Term,Overlap,P.value,Adjusted.P.value,Old.P.value,Old.Adjusted.P.value,Odds.Ratio,Combined.Score,Genes,Toxicity
Positive Regulation of Neutrophil Migration (GO:1902624),1/25,0.20038931647953395,0.37489595070008763,0,0,4.660546139359699,7.491796330644688,RNASE1,High
Icosanoid Biosynthetic Process (GO:0046456),1/25,0.20038931647953395,0.37489595070008763,0,0,4.660546139359699,7.491796330644688,AKR1C3,High
Positive Regulation of Telomere Maintenance via Telomere Lengthening (GO:1904358),1/25,0.20038931647953395,0.37489595070008763,0,0,4.660546139359699,7.491796330644688,CCT8,High
Lamellipodium Assembly (GO:0030032),1/25,0.20038931647953395,0.37489595070008763,0,0,4.660546139359699,7.491796330644688,RNASE1,High
Receptor Clustering (GO:0043113),1/25,0.20038931647953395,0.37489595070008763,0,0,4.660546139359699,7.491796330644688,DLG1,High
Regulation of Insulin Secretion (GO:0050796),2/93,0.20076060706878163,0.37489595070008763,0,0,2.463911088911089,3.9561593512276403,RBP4;UQCC2,High
Positive Regulation of DNA Repair (GO:0045739),2/93,0.20076060706878163,0.37489595070008763,0,0,2.463911088911089,3.9561593512276403,MGMT;RPS3,High
Positive Regulation of Cellular Component Biogenesis (GO:0044089),2/93,0.20076060706878163,0.37489595070008763,0,0,2.463911088911089,3.9561593512276403,PLEK;RPS3,High
Negative Regulation of Angiogenesis (GO:0016525),2/93,0.20076060706878163,0.37489595070008763,0,0,2.463911088911089,3.9561593512276403,CXCL10;DCN,High
Positive Regulation of DNA-binding Transcription Factor Activity (GO:0051091),3/174,0.20241270551758636,0.3774057294658193,0,0,1.9700250626566416,3.1470097776629378,RPS3;S100A9;S100A8,High
Regulation of Immune Response (GO:0050776),2/94,0.20400274278894964,0.378845851682652,0,0,2.437005928853755,3.873917849164881,CXCL10;AKR1C1,High
Response to Calcium Ion (GO:0051592),2/95,0.20725076645104487,0.378845851682652,0,0,2.4106793743890518,3.793989363067198,AKR1C3;CALM2,High
Positive Regulation of Immune Response (GO:0050778),2/95,0.20725076645104487,0.378845851682652,0,0,2.4106793743890518,3.793989363067198,CXCL10;AKR1C1,High
NADH Metabolic Process (GO:0006734),1/26,0.20751474814617102,0.378845851682652,0,0,4.473898305084746,7.035441603794726,GPD1,High
Regulation of Lipid Catabolic Process (GO:0050994),1/26,0.20751474814617102,0.378845851682652,0,0,4.473898305084746,7.035441603794726,APOC1,High
Actin Filament Polymerization (GO:0030041),1/26,0.20751474814617102,0.378845851682652,0,0,4.473898305084746,7.035441603794726,RNASE1,High
Regulation of Neutrophil Chemotaxis (GO:0090022),1/26,0.20751474814617102,0.378845851682652,0,0,4.473898305084746,7.035441603794726,RNASE1,High
Calcium Ion Import Across Plasma Membrane (GO:0098703),1/26,0.20751474814617102,0.378845851682652,0,0,4.473898305084746,7.035441603794726,CACNA1H,High
Respiratory Tube Development (GO:0030323),1/26,0.20751474814617102,0.378845851682652,0,0,4.473898305084746,7.035441603794726,RBP4,High
Positive Regulation of Rho Protein Signal Transduction (GO:0035025),1/26,0.20751474814617102,0.378845851682652,0,0,4.473898305084746,7.035441603794726,RNASE1,High
Positive Regulation of T Cell Migration (GO:2000406),1/26,0.20751474814617102,0.378845851682652,0,0,4.473898305084746,7.035441603794726,CXCL10,High
Regulation of T Cell Migration (GO:2000404),1/26,0.20751474814617102,0.378845851682652,0,0,4.473898305084746,7.035441603794726,CXCL10,High
Regulation of Cardiac Muscle Cell Contraction (GO:0086004),1/26,0.20751474814617102,0.378845851682652,0,0,4.473898305084746,7.035441603794726,DLG1,High
Regulation of Chondrocyte Differentiation (GO:0032330),1/26,0.20751474814617102,0.378845851682652,0,0,4.473898305084746,7.035441603794726,ZBTB16,High
Regulation of Organelle Organization (GO:0033043),2/97,0.21376304739239352,0.38542063230164864,0,0,2.359688995215311,3.640733787645871,S100A9;S100A8,High
"Wnt Signaling Pathway, Planar Cell Polarity Pathway (GO:0060071)",1/27,0.2145770377385505,0.38542063230164864,0,0,4.30160799652325,6.620546601294631,RNASE1,High
Regulation of Protein Localization to Cell Periphery (GO:1904375),1/27,0.2145770377385505,0.38542063230164864,0,0,4.30160799652325,6.620546601294631,GBP1,High
Calcium Ion Import Into Cytosol (GO:1902656),1/27,0.2145770377385505,0.38542063230164864,0,0,4.30160799652325,6.620546601294631,CACNA1H,High
Cardiac Muscle Cell Contraction (GO:0086003),1/27,0.2145770377385505,0.38542063230164864,0,0,4.30160799652325,6.620546601294631,SCN9A,High
Cardiac Muscle Cell Differentiation (GO:0055007),1/27,0.2145770377385505,0.38542063230164864,0,0,4.30160799652325,6.620546601294631,MYH11,High
Gluconeogenesis (GO:0006094),1/27,0.2145770377385505,0.38542063230164864,0,0,4.30160799652325,6.620546601294631,RBP4,High
"Wound Healing, Spreading of Cells (GO:0044319)",1/27,0.2145770377385505,0.38542063230164864,0,0,4.30160799652325,6.620546601294631,MRTFA,High
Maturation of SSU-rRNA Frm Tricistronic rRNA Trnscpt (GO:0000462),1/27,0.2145770377385505,0.38542063230164864,0,0,4.30160799652325,6.620546601294631,RPS21,High
Protein Quality Control for Misfolded or Incompletely Synthesized Proteins (GO:0006515),1/27,0.2145770377385505,0.38542063230164864,0,0,4.30160799652325,6.620546601294631,UBR5,High
miRNA-mediated Post-Transcriptional Gene Silencing (GO:0035195),1/27,0.2145770377385505,0.38542063230164864,0,0,4.30160799652325,6.620546601294631,TNRC6A,High
Regulation of Canonical NF-kappaB Signal Transduction (GO:0043122),4/270,0.22047220006092413,0.38775929783343954,0,0,1.690087287183476,2.555384377177416,PER1;UNC5CL;UBD;S100A4,High
ADP Catabolic Process (GO:0046032),1/28,0.22157674161910831,0.38775929783343954,0,0,4.142079933040385,6.242057655476702,LDHA,High
Regulation of Extrinsic Apoptotic Signaling Pathway in Absence of Ligand (GO:2001239),1/28,0.22157674161910831,0.38775929783343954,0,0,4.142079933040385,6.242057655476702,BCL2L1,High
Regulation of Lipid Biosynthetic Process (GO:0046890),1/28,0.22157674161910831,0.38775929783343954,0,0,4.142079933040385,6.242057655476702,MID1IP1,High
Regulation of Microtubule Depolymerization (GO:0031114),1/28,0.22157674161910831,0.38775929783343954,0,0,4.142079933040385,6.242057655476702,MID1IP1,High
Regulation of Monocyte Chemotaxis (GO:0090025),1/28,0.22157674161910831,0.38775929783343954,0,0,4.142079933040385,6.242057655476702,CXCL10,High
Nuclear Membrane Organization (GO:0071763),1/28,0.22157674161910831,0.38775929783343954,0,0,4.142079933040385,6.242057655476702,UBXN2B,High
Regulation of Striated Muscle Contraction (GO:0006942),1/28,0.22157674161910831,0.38775929783343954,0,0,4.142079933040385,6.242057655476702,CALM2,High
Response to Zinc Ion (GO:0010043),1/28,0.22157674161910831,0.38775929783343954,0,0,4.142079933040385,6.242057655476702,MT2A,High
Positive Regulation of Fibroblast Proliferation (GO:0048146),1/28,0.22157674161910831,0.38775929783343954,0,0,4.142079933040385,6.242057655476702,S100A9,High
Toll-Like Receptor 4 Signaling Pathway (GO:0034142),1/28,0.22157674161910831,0.38775929783343954,0,0,4.142079933040385,6.242057655476702,PRKCE,High
Positive Regulation of Mitotic Cell Cycle (GO:0045931),1/28,0.22157674161910831,0.38775929783343954,0,0,4.142079933040385,6.242057655476702,SMOC2,High
Glycolytic Process (GO:0006096),1/28,0.22157674161910831,0.38775929783343954,0,0,4.142079933040385,6.242057655476702,LDHA,High
Hematopoietic Progenitor Cell Differentiation (GO:0002244),1/28,0.22157674161910831,0.38775929783343954,0,0,4.142079933040385,6.242057655476702,PLEK,High
Positive Regulation of Signal Transduction by P53 Class Mediator (GO:1901798),1/28,0.22157674161910831,0.38775929783343954,0,0,4.142079933040385,6.242057655476702,RPS20,High
Long-Term Synaptic Potentiation (GO:0060291),1/28,0.22157674161910831,0.38775929783343954,0,0,4.142079933040385,6.242057655476702,CALM2,High
Regulation of DNA Biosynthetic Process (GO:2000278),1/28,0.22157674161910831,0.38775929783343954,0,0,4.142079933040385,6.242057655476702,SMOC2,High
Regulation of Cardiac Muscle Cell Action Potential (GO:0098901),1/28,0.22157674161910831,0.38775929783343954,0,0,4.142079933040385,6.242057655476702,DLG1,High
Sensory Perception of Light Stimulus (GO:0050953),2/101,0.22684285582391897,0.39371329659024673,0,0,2.263888888888889,3.358474109862709,LUM;CRYBB3,High
Visual Perception (GO:0007601),2/101,0.22684285582391897,0.39371329659024673,0,0,2.263888888888889,3.358474109862709,LUM;CRYBB3,High
Regulation of Dendrite Morphogenesis (GO:0048814),1/29,0.22851441132707384,0.39371329659024673,0,0,3.9939467312348667,5.8956884364707,SS18L1,High
Fc-gamma Receptor Signaling Pathway (GO:0038094),1/29,0.22851441132707384,0.39371329659024673,0,0,3.9939467312348667,5.8956884364707,PRKCE,High
Regulation of Platelet Activation (GO:0010543),1/29,0.22851441132707384,0.39371329659024673,0,0,3.9939467312348667,5.8956884364707,PLEK,High
Organelle Fusion (GO:0048284),1/29,0.22851441132707384,0.39371329659024673,0,0,3.9939467312348667,5.8956884364707,STX3,High
Positive Regulation of Protein Import Into Nucleus (GO:0042307),1/29,0.22851441132707384,0.39371329659024673,0,0,3.9939467312348667,5.8956884364707,UBR5,High
Intracellular Zinc Ion Homeostasis (GO:0006882),1/29,0.22851441132707384,0.39371329659024673,0,0,3.9939467312348667,5.8956884364707,MT2A,High
Protein Localization to Cell Junction (GO:1902414),1/29,0.22851441132707384,0.39371329659024673,0,0,3.9939467312348667,5.8956884364707,DLG1,High
Regulation of Androgen Receptor Signaling Pathway (GO:0060765),1/29,0.22851441132707384,0.39371329659024673,0,0,3.9939467312348667,5.8956884364707,KDM5D,High
Regulation of Blood Coagulation (GO:0030193),1/29,0.22851441132707384,0.39371329659024673,0,0,3.9939467312348667,5.8956884364707,GLMN,High
Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007200),2/102,0.23012236523486307,0.3959268222088585,0,0,2.2411363636363637,3.2925522407696843,PLEK;FPR1,High
Negative Regulation of Signal Transduction (GO:0009968),4/277,0.23370816807880548,0.39827828331125587,0,0,1.646162266851922,2.392996599485075,IGFBP5;UBR5;PLEK;DCN,High
Regulation of Mitochondrion Organization (GO:0010821),1/30,0.23539059356518305,0.39827828331125587,0,0,3.8560296123124878,5.577781709378128,STAT2,High
Positive Regulation of B Cell Proliferation (GO:0030890),1/30,0.23539059356518305,0.39827828331125587,0,0,3.8560296123124878,5.577781709378128,S100A9,High
Positive Regulation of Catalytic Activity (GO:0043085),1/30,0.23539059356518305,0.39827828331125587,0,0,3.8560296123124878,5.577781709378128,MID1IP1,High
Positive Regulation of Cation Channel Activity (GO:2001259),1/30,0.23539059356518305,0.39827828331125587,0,0,3.8560296123124878,5.577781709378128,CALM2,High
Hexose Biosynthetic Process (GO:0019319),1/30,0.23539059356518305,0.39827828331125587,0,0,3.8560296123124878,5.577781709378128,RBP4,High
Positive Regulation of Response to Wounding (GO:1903036),1/30,0.23539059356518305,0.39827828331125587,0,0,3.8560296123124878,5.577781709378128,PRKCE,High
Lamellipodium Organization (GO:0097581),1/30,0.23539059356518305,0.39827828331125587,0,0,3.8560296123124878,5.577781709378128,RNASE1,High
Pyroptotic Inflammatory Response (GO:0070269),1/30,0.23539059356518305,0.39827828331125587,0,0,3.8560296123124878,5.577781709378128,GSDMB,High
Negative Regulation of Antigen Receptor-Mediated Signaling Pathway (GO:0050858),1/30,0.23539059356518305,0.39827828331125587,0,0,3.8560296123124878,5.577781709378128,GBP1,High
Regulation of Cell Morphogenesis (GO:0022604),1/30,0.23539059356518305,0.39827828331125587,0,0,3.8560296123124878,5.577781709378128,CAPZB,High
Regulation of Chemotaxis (GO:0050920),1/30,0.23539059356518305,0.39827828331125587,0,0,3.8560296123124878,5.577781709378128,STX3,High
Proteasomal Protein Catabolic Process (GO:0010498),5/372,0.23760180251176086,0.40094884055671975,0,0,1.5321069127907891,2.2018813998471303,UBXN2B;UBR5;PSMB1;PRPF19;PSMB9,High
Calcium Ion Homeostasis (GO:0055074),2/105,0.23997869531928173,0.40094884055671975,0,0,2.1755295675198587,3.1049269572368985,DMPK;CCL15,High
Positive Regulation of Protein-Containing Complex Assembly (GO:0031334),2/105,0.23997869531928173,0.40094884055671975,0,0,2.1755295675198587,3.1049269572368985,PLEK;RPS3,High
Negative Regulation of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033144),1/31,0.2422058302138552,0.40094884055671975,0,0,3.727306967984934,5.28519968188763,PER1,High
Golgi to Plasma Membrane Protein Transport (GO:0043001),1/31,0.2422058302138552,0.40094884055671975,0,0,3.727306967984934,5.28519968188763,GOLGA4,High
Regulation of Immunoglobulin Production (GO:0002637),1/31,0.2422058302138552,0.40094884055671975,0,0,3.727306967984934,5.28519968188763,RBP4,High
Regulation of Macrophage Activation (GO:0043030),1/31,0.2422058302138552,0.40094884055671975,0,0,3.727306967984934,5.28519968188763,S100A9,High
Regulation of Protein Localization to Cell Surface (GO:2000008),1/31,0.2422058302138552,0.40094884055671975,0,0,3.727306967984934,5.28519968188763,STX3,High
Regulation of Protein Modification Process (GO:0031399),1/31,0.2422058302138552,0.40094884055671975,0,0,3.727306967984934,5.28519968188763,STAT2,High
Positive Regulation of ATP-dependent Activity (GO:0032781),1/31,0.2422058302138552,0.40094884055671975,0,0,3.727306967984934,5.28519968188763,ALDOB,High
Chromosome Condensation (GO:0030261),1/31,0.2422058302138552,0.40094884055671975,0,0,3.727306967984934,5.28519968188763,H1-5,High
Collagen Catabolic Process (GO:0030574),1/31,0.2422058302138552,0.40094884055671975,0,0,3.727306967984934,5.28519968188763,MMP2,High
Establishment of Mitotic Spindle Orientation (GO:0000132),1/31,0.2422058302138552,0.40094884055671975,0,0,3.727306967984934,5.28519968188763,UBXN2B,High
Positive Regulation of Lamellipodium Organization (GO:1902745),1/31,0.2422058302138552,0.40094884055671975,0,0,3.727306967984934,5.28519968188763,RNASE1,High
Transition Metal Ion Transport (GO:0000041),1/31,0.2422058302138552,0.40094884055671975,0,0,3.727306967984934,5.28519968188763,CUTC,High
Negative Regulation of Carbohydrate Metabolic Process (GO:0045912),1/31,0.2422058302138552,0.40094884055671975,0,0,3.727306967984934,5.28519968188763,PLEK,High
Generation of Neurons (GO:0048699),3/192,0.24436656332552792,0.40397981116568377,0,0,1.7807709750566894,2.509259222780198,THOC2;RNASE1;RUNX1,High
"DNA Damage Response, Signal Transduction by P53 Class Mediator (GO:0030330)",1/32,0.2489606584102222,0.40555426403260925,0,0,3.60688901038819,5.015236312164995,RPS27L,High
Regulation of Extrinsic Apoptotic Signaling Pathway via Death Domain Receptors (GO:1902041),1/32,0.2489606584102222,0.40555426403260925,0,0,3.60688901038819,5.015236312164995,BCL2L1,High
Regulation of Lamellipodium Assembly (GO:0010591),1/32,0.2489606584102222,0.40555426403260925,0,0,3.60688901038819,5.015236312164995,RNASE1,High
Negative Regulation of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032435),1/32,0.2489606584102222,0.40555426403260925,0,0,3.60688901038819,5.015236312164995,FHIT,High
Respiratory System Development (GO:0060541),1/32,0.2489606584102222,0.40555426403260925,0,0,3.60688901038819,5.015236312164995,RBP4,High
Chondrocyte Differentiation (GO:0002062),1/32,0.2489606584102222,0.40555426403260925,0,0,3.60688901038819,5.015236312164995,RUNX1,High
Endodermal Cell Differentiation (GO:0035987),1/32,0.2489606584102222,0.40555426403260925,0,0,3.60688901038819,5.015236312164995,MMP2,High
Positive Regulation of Locomotion (GO:0040017),1/32,0.2489606584102222,0.40555426403260925,0,0,3.60688901038819,5.015236312164995,STX3,High
Protein Transmembrane Import Into Intracellular Organelle (GO:0044743),1/32,0.2489606584102222,0.40555426403260925,0,0,3.60688901038819,5.015236312164995,TOMM20,High
Pyridine Nucleotide Catabolic Process (GO:0019364),1/32,0.2489606584102222,0.40555426403260925,0,0,3.60688901038819,5.015236312164995,LDHA,High
Negative Regulation of G1/S Transition of Mitotic Cell Cycle (GO:2000134),1/32,0.2489606584102222,0.40555426403260925,0,0,3.60688901038819,5.015236312164995,DLG1,High
Positive Regulation of DNA Metabolic Process (GO:0051054),2/108,0.24985529443157498,0.40593201018392483,0,0,2.1136363636363638,2.931345946380823,SMOC2;RPS3,High
Positive Regulation of Translation (GO:0045727),2/108,0.24985529443157498,0.40593201018392483,0,0,2.1136363636363638,2.931345946380823,UQCC2;RPS27L,High
Regulation of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434),2/109,0.2531506166441656,0.41019775845119427,0,0,2.0937765505522514,2.876368761677807,GLMN;FHIT,High
Positive Regulation of Vasculature Development (GO:1904018),2/109,0.2531506166441656,0.41019775845119427,0,0,2.0937765505522514,2.876368761677807,SMOC2;RUNX1,High
Epithelial Tube Morphogenesis (GO:0060562),1/33,0.2556556106030033,0.41153498421639817,0,0,3.493997175141243,4.765546642498988,COL4A1,High
Vasculogenesis (GO:0001570),1/33,0.2556556106030033,0.41153498421639817,0,0,3.493997175141243,4.765546642498988,GLMN,High
Protein Localization to Chromatin (GO:0071168),1/33,0.2556556106030033,0.41153498421639817,0,0,3.493997175141243,4.765546642498988,H1-5,High
Regulation of Activated T Cell Proliferation (GO:0046006),1/33,0.2556556106030033,0.41153498421639817,0,0,3.493997175141243,4.765546642498988,RPS3,High
Negative Regulation of JNK Cascade (GO:0046329),1/33,0.2556556106030033,0.41153498421639817,0,0,3.493997175141243,4.765546642498988,PER1,High
rRNA Processing (GO:0006364),2/110,0.25644702339326136,0.41226719639992804,0,0,2.0742845117845117,2.8227551721785087,RPL7A;RPL27,High
Cellular Response to Oxygen-Containing Compound (GO:1901701),5/384,0.2575217228350883,0.4134523073040408,0,0,1.48268183689966,2.011482096082838,CXCL10;CXCL9;IGFBP5;ERCC6L2;RPS3,High
Positive Regulation of Cellular Component Organization (GO:0051130),2/111,0.25974423600754987,0.41566201533653485,0,0,2.0551501251042534,2.7704612380876705,RPS3;RUNX1,High
